id,state_id,title,count,slug
1570,13,"Mountain 
                          Home AFB",1,mountainhomeafb
1571,13,Nampa,4,nampa
1572,13,"New Meadows",1,newmeadows
1573,13,Orofino,1,orofino
1574,13,Payette,1,payette
1575,13,Pinehurst,1,pinehurst
1576,13,Pocatello,3,pocatello
1577,13,"Post Falls",1,postfalls
1578,13,Preston,1,preston
1579,13,"Priest River",1,priestriver
1580,13,Rathdrum,1,rathdrum
1581,13,Rexburg,2,rexburg
1582,13,Rigby,1,rigby
1583,13,Ririe,1,ririe
1584,13,Rupert,1,rupert
1585,13,"Saint Anthony",1,saintanthony
1586,13,"Saint Maries",1,saintmaries
1587,13,Salmon,1,salmon
1588,13,Sandpoint,2,sandpoint
1589,13,"Soda Springs",1,sodasprings
1590,13,"Sun Valley",2,sunvalley
1591,13,"Twin Falls",4,twinfalls
1592,13,Weiser,1,weiser
1593,13,Wilder,1,wilder
1594,14,Addison,3,addison
1595,14,Aledo,2,aledo
1596,14,Algonquin,2,algonquin
1597,14,Alsip,1,alsip
1598,14,Alton,7,alton
1599,14,Amboy,1,amboy
1600,14,Anna,1,anna
1601,14,Antioch,1,antioch
1602,14,"Apple River",1,appleriver
1603,14,Arcola,1,arcola
1604,14,"Arlington 
                          Heights",3,arlingtonheights
1605,14,Atlanta,1,atlanta
1606,14,Auburn,1,auburn
1607,14,Augusta,1,augusta
1608,14,Aurora,5,aurora
1609,14,Avon,1,avon
1610,14,Barrington,6,barrington
1611,14,Barry,1,barry
1612,14,Bartlett,3,bartlett
1613,14,Batavia,1,batavia
1614,14,"Beach Park",2,beachpark
1615,14,Beecher,3,beecher
1616,14,Belleville,6,belleville
1617,14,Belvidere,2,belvidere
1618,14,Bensenville,2,bensenville
1619,14,Benton,1,benton
1620,14,Biggsville,1,biggsville
1621,14,"Big Rock",1,bigrock
1622,14,Blandinsville,1,blandinsville
1623,14,Bloomingdale,3,bloomingdale
1624,14,Bloomington,6,bloomington
1625,14,"Blue Island",1,blueisland
1626,14,Bolingbrook,1,bolingbrook
1627,14,Bourbonnais,3,bourbonnais
1628,14,Braidwood,1,braidwood
1629,14,Breese,1,breese
1630,14,Bristol,1,bristol
1631,14,"Buffalo Grove",2,buffalogrove
1632,14,"Bunker Hill",1,bunkerhill
1633,14,Burnham,1,burnham
1634,14,Bushnell,1,bushnell
1635,14,Byron,1,byron
1636,14,Cahokia,1,cahokia
1637,14,"Calumet City",1,calumetcity
1638,14,Cambridge,1,cambridge
1639,14,"Camp Point",1,camppoint
1640,14,Canton,1,canton
1641,14,Carbondale,1,carbondale
1642,14,Carlinville,1,carlinville
1643,14,Carlyle,3,carlyle
1644,14,Carmi,1,carmi
1645,14,Carpentersville,1,carpentersville
1646,14,Carrollton,1,carrollton
1647,14,Carterville,1,carterville
1648,14,Carthage,1,carthage
1649,14,Cary,2,cary
1650,14,Casey,1,casey
1651,14,Caseyville,1,caseyville
1652,14,"Cave in Rock",1,caveinrock
1653,14,"Center Ville",1,centerville
1654,14,Centralia,3,centralia
1655,14,Champaign,2,champaign
1656,14,Channahon,1,channahon
1657,14,Charleston,2,charleston
1658,14,Chester,1,chester
1659,14,Chicago,14,chicago
1660,14,"Chicago 
                          Heights",2,chicagoheights
1661,14,Chillicothe,1,chillicothe
1662,14,"Clarendon 
                          Hills",1,clarendonhills
1663,14,Clinton,1,clinton
1664,14,"Coal Valley",1,coalvalley
1665,14,Colchester,1,colchester
1666,14,Columbia,4,columbia
1667,14,Countryside,1,countryside
1668,14,Crete,5,crete
1669,14,"Crystal Lake",3,crystallake
1670,14,Cuba,2,cuba
1671,14,Dahinda,1,dahinda
1672,14,Danville,4,danville
1673,14,Darien,1,darien
1674,14,Decatur,7,decatur
1675,14,Deerfield,2,deerfield
1676,14,"De Kalb",4,dekalb
1677,14,"Des Plaines",1,desplaines
1678,14,Dixon,2,dixon
1679,14,"Downers Grove",1,downersgrove
1680,14,Dundee,1,dundee
1681,14,Dwight,1,dwight
1682,14,Earlville,1,earlville
1683,14,"East Dubuque",4,eastdubuque
1684,14,"East Moline",3,eastmoline
1685,14,"East Peoria",1,eastpeoria
1686,14,Edwardsville,5,edwardsville
1687,14,Effingham,2,effingham
1688,14,Elburn,1,elburn
1689,14,Eldorado,1,eldorado
1690,14,Elgin,4,elgin
1691,14,"Elk 
                          Grove Village",1,elkgrovevillage
1692,14,Elmhurst,1,elmhurst
1693,14,Elmwood,1,elmwood
1694,14,"El Paso",1,elpaso
1695,14,Energy,1,energy
1696,14,Erie,1,erie
1697,14,Eureka,1,eureka
1698,14,Evanston,1,evanston
1699,14,"Evergreen 
                          Park",1,evergreenpark
1700,14,Fairbury,1,fairbury
1701,14,Fairfield,1,fairfield
1702,14,"Fairmont 
                          City",2,fairmontcity
1703,14,Fairmount,1,fairmount
1704,14,"Fairview 
                          Heights",1,fairviewheights
1705,14,"Farmer City",1,farmercity
1706,14,Fillmore,1,fillmore
1707,14,Findlay,1,findlay
1708,14,Flora,1,flora
1709,14,Flossmoor,4,flossmoor
1710,14,Forsyth,1,forsyth
1711,14,"Fort Sheridan",1,fortsheridan
1712,14,"Fox Lake",2,foxlake
1713,14,Frankfort,4,frankfort
1714,14,Freeport,3,freeport
1715,14,Fulton,1,fulton
1716,14,Galena,5,galena
1717,14,Galesburg,3,galesburg
1718,14,Geneseo,3,geneseo
1719,14,Geneva,4,geneva
1720,14,Genoa,1,genoa
1721,14,"Gibson City",1,gibsoncity
1722,14,Gillespie,1,gillespie
1723,14,Girard,1,girard
1724,14,Glencoe,3,glencoe
1725,14,"Glendale 
                          Heights",1,glendaleheights
1726,14,"Glen Ellyn",4,glenellyn
1727,14,Glenview,3,glenview
1728,14,Glenwood,1,glenwood
1729,14,Godfrey,2,godfrey
1730,14,Golf,1,golf
1731,14,"Granite City",3,granitecity
1732,14,"Grant Park",1,grantpark
1733,14,"Grays Lake",1,grayslake
1734,14,"Great Lakes",1,greatlakes
1735,14,Greenview,1,greenview
1736,14,Greenville,2,greenville
1737,14,Gurnee,2,gurnee
1738,14,Hamilton,1,hamilton
1739,14,Hanover,1,hanover
1740,14,Harrisburg,1,harrisburg
1741,14,Harvard,2,harvard
1742,14,Havana,1,havana
1743,14,Henry,1,henry
1744,14,"Hickory Hills",2,hickoryhills
1745,14,Highland,1,highland
1746,14,"Highland 
                          Park",8,highlandpark
1747,14,Hillsboro,1,hillsboro
1748,14,Hillside,1,hillside
1749,14,Hinsdale,2,hinsdale
1750,14,"Hoffman 
                          Estates",3,hoffmanestates
1751,14,Homewood,2,homewood
1752,14,Hoopeston,1,hoopeston
1753,14,Hudson,1,hudson
1754,14,Huntley,1,huntley
1755,14,Itasca,2,itasca
1756,14,Ivanhoe,3,ivanhoe
1757,14,Jacksonville,4,jacksonville
1758,14,Jerseyville,2,jerseyville
1759,14,"Johnston 
                          City",1,johnstoncity
1760,14,Joliet,3,joliet
1761,14,Kankakee,1,kankakee
1762,14,Kewanee,2,kewanee
1763,14,Lacon,1,lacon
1764,14,LaFayette,1,lafayette
1765,14,"La Grange",3,lagrange
1766,14,"Lake Bluff",2,lakebluff
1767,14,"Lake Forest",4,lakeforest
1768,14,"Lake 
                          in the Hills",2,lakeinthehills
1769,14,Lakemoor,1,lakemoor
1770,14,"Lake Villa",1,lakevilla
1771,14,"Lake Zurich",1,lakezurich
1772,14,Lanark,1,lanark
1773,14,Lansing,1,lansing
1774,14,"La Salle",1,lasalle
1775,14,Lawrenceville,1,lawrenceville
1776,14,Lebanon,1,lebanon
1777,14,Lemont,8,lemont
1778,14,Lena,2,lena
1779,14,"Le Roy",1,leroy
1780,14,Libertyville,2,libertyville
1781,14,Lincoln,1,lincoln
1782,14,Lincolnshire,1,lincolnshire
1783,14,Lincolnwood,1,lincolnwood
1784,14,Lisle,1,lisle
1785,14,Litchfield,1,litchfield
1786,14,Lockport,8,lockport
1787,14,Loda,1,loda
1788,14,Lombard,1,lombard
1789,14,"Long Grove",5,longgrove
1790,14,Macomb,3,macomb
1791,14,Madison,1,madison
1792,14,Mahomet,2,mahomet
1793,14,Makanda,2,makanda
1794,14,Manteno,1,manteno
1795,14,Manville,1,manville
1796,14,Marengo,1,marengo
1797,14,Marion,3,marion
1798,14,Marissa,1,marissa
1799,14,Marseilles,1,marseilles
1800,14,Marshall,1,marshall
1801,14,"Mason City",1,masoncity
1802,14,Mattoon,3,mattoon
1803,14,McHenry,2,mchenry
1804,14,McLeansboro,1,mcleansboro
1805,14,"Mc Nabb",1,mcnabb
1806,14,Medinah,3,medinah
1807,14,Mendota,1,mendota
1808,14,Metropolis,1,metropolis
1809,14,Midlothian,1,midlothian
1810,14,Milan,2,milan
1811,14,Millstadt,1,millstadt
1812,14,Minier,1,minier
1813,14,Mokena,1,mokena
1814,14,Momence,1,momence
1815,14,Monee,1,monee
1816,14,Monmouth,2,monmouth
1817,14,Monticello,1,monticello
1818,14,Morris,2,morris
1819,14,Morrison,2,morrison
1820,14,"Morton Grove",1,mortongrove
1821,14,Mounds,1,mounds
1822,14,"Mount Carmel",1,mountcarmel
1823,14,"Mount Carroll",1,mountcarroll
1824,14,"Mount Morris",1,mountmorris
1825,14,"Mount Prospect",2,mountprospect
1826,14,"Mount Sterling",1,mountsterling
1827,14,"Mount Vernon",3,mountvernon
1828,14,Moweaqua,1,moweaqua
1829,14,Mundelein,7,mundelein
1830,14,Murphysboro,1,murphysboro
1831,14,Naperville,8,naperville
1832,14,Nashville,1,nashville
1833,14,Nauvoo,1,nauvoo
1834,14,"New Lenox",1,newlenox
1835,14,Newton,1,newton
1836,14,Niles,1,niles
1837,14,Normal,2,normal
1838,14,"North Aurora",2,northaurora
1839,14,"North 
                          Barrington",1,northbarrington
1840,14,Northbrook,5,northbrook
1841,14,"North Chicago",1,northchicago
1842,14,Northfield,2,northfield
1843,14,"North 
                          Riverside",1,northriverside
1844,14,"Oak Brook",6,oakbrook
1846,14,Oakland,1,oakland
1847,14,"Oak Lawn",1,oaklawn
1848,14,"O Fallon",1,ofallon
1849,14,Oglesby,1,oglesby
1850,14,Okawville,1,okawville
1851,14,Olney,2,olney
1852,14,"Olympia 
                          Fields",2,olympiafields
1853,14,Onarga,1,onarga
1854,14,Oregon,2,oregon
1855,14,Orion,1,orion
1856,14,"Orland Park",5,orlandpark
1857,14,Oswego,2,oswego
1858,14,Ottawa,2,ottawa
1859,14,Palatine,3,palatine
1860,14,Palmyra,1,palmyra
1861,14,"Palos Heights",1,palosheights
1862,14,"Palos Hills",1,paloshills
1863,14,"Palos Park",1,palospark
1864,14,Pana,2,pana
1865,14,Paris,1,paris
1866,14,"Park Forest",2,parkforest
1867,14,"Park Ridge",1,parkridge
1868,14,"Paw Paw",1,pawpaw
1869,14,Pekin,5,pekin
1870,14,Peoria,10,peoria
1871,14,Percy,1,percy
1872,14,Peru,1,peru
1873,14,Petersburg,1,petersburg
1874,14,Pittsfield,1,pittsfield
1875,14,Plainfield,3,plainfield
1876,14,Plano,1,plano
1877,14,Polo,1,polo
1878,14,Pontiac,2,pontiac
1879,14,"Port Byron",1,portbyron
1880,14,"Prairie Grove",1,prairiegrove
1881,14,Princeton,2,princeton
1882,14,Prophetstown,1,prophetstown
1883,14,"Prospect 
                          Heights",1,prospectheights
1884,14,Quincy,6,quincy
1885,14,Ramsey,1,ramsey
1886,14,Rantoul,1,rantoul
1887,14,Raymond,1,raymond
1888,14,"Red Bud",1,redbud
1889,14,Richmond,1,richmond
1890,14,"Richton Park",1,richtonpark
1891,14,Rio,1,rio
1892,14,Riverdale,1,riverdale
1893,14,"River Grove",1,rivergrove
1894,14,Riverwoods,1,riverwoods
1895,14,Robinson,3,robinson
1896,14,Rochelle,1,rochelle
1897,14,"Rock Falls",1,rockfalls
1898,14,Rockford,9,rockford
1899,14,"Rock Island",3,rockisland
1900,14,Rockton,3,rockton
1901,14,Romeoville,1,romeoville
1902,14,Roscoe,1,roscoe
1903,14,"Round Lake",1,roundlake
1904,14,Rushville,1,rushville
1905,14,"Saint Anne",2,saintanne
1906,14,"Saint Charles",5,saintcharles
1907,14,"Saint Elmo",1,saintelmo
1908,14,Salem,2,salem
1909,14,Sandoval,1,sandoval
1910,14,Sandwich,1,sandwich
1911,14,Savanna,1,savanna
1912,14,Savoy,2,savoy
1913,14,Saybrook,1,saybrook
1914,14,Schaumburg,4,schaumburg
1915,14,"Scott AFB",1,scottafb
1916,14,Secor,1,secor
1917,14,Shabbona,1,shabbona
1918,14,Sheffield,1,sheffield
1919,14,Shelbyville,1,shelbyville
1920,14,Sheldon,1,sheldon
1921,14,Skokie,2,skokie
1922,14,Sparta,1,sparta
1923,14,Springfield,11,springfield
1924,14,"Spring Valley",1,springvalley
1925,14,Staunton,1,staunton
1926,14,Sterling,2,sterling
1927,14,Stockton,1,stockton
1928,14,Streamwood,1,streamwood
1929,14,Streator,2,streator
1930,14,"Sugar Grove",2,sugargrove
1931,14,Sullivan,2,sullivan
1932,14,Sumner,1,sumner
1933,14,Sycamore,1,sycamore
1934,14,Tamaroa,1,tamaroa
1935,14,Taylorville,2,taylorville
1936,14,Thomson,1,thomson
1937,14,"Tinley Park",1,tinleypark
1938,14,Tiskilwa,1,tiskilwa
1939,14,Toluca,1,toluca
1940,14,Tuscola,1,tuscola
1941,14,"University 
                          Park",1,universitypark
1942,14,Urbana,1,urbana
1943,14,Vandalia,1,vandalia
1944,14,"Vernon Hills",2,vernonhills
1945,14,Vienna,1,vienna
1946,14,"Villa Grove",1,villagrove
1947,14,"Villa Park",1,villapark
1948,14,Virginia,1,virginia
1949,14,Wadsworth,3,wadsworth
1950,14,Walnut,1,walnut
1951,14,Washburn,1,washburn
1952,14,Washington,3,washington
1953,14,Waterloo,4,waterloo
1954,14,Waukegan,3,waukegan
1955,14,"West Chicago",5,westchicago
1956,14,"West Frankfort",1,westfrankfort
1957,14,Westmont,2,westmont
1958,14,Wheaton,7,wheaton
1959,14,Wheeling,1,wheeling
1960,14,Whittington,3,whittington
1961,14,Wilmette,2,wilmette
1962,14,Wilmington,1,wilmington
1963,14,Winchester,1,winchester
1964,14,Windsor,1,windsor
1965,14,Winfield,1,winfield
1966,14,Winnetka,3,winnetka
1967,14,"Wood Dale",3,wooddale
1968,14,Woodridge,3,woodridge
1969,14,"Wood River",1,woodriver
1970,14,Woodstock,4,woodstock
1971,14,Worth,1,worth
1972,14,Zion,2,zion
1973,15,Albany,3,albany
1974,15,Albion,1,albion
1975,15,Alexandria,1,alexandria
1976,15,Amity,1,amity
1977,15,Anderson,5,anderson
1978,15,Andrews,1,andrews
1979,15,Angola,4,angola
1980,15,Attica,2,attica
1981,15,Auburn,3,auburn
1982,15,Aurora,2,aurora
1983,15,Avon,1,avon
1984,15,Batesville,2,batesville
1985,15,Bedford,1,bedford
1986,15,Bicknell,1,bicknell
1987,15,Bloomington,6,bloomington
1988,15,Bluffton,2,bluffton
1989,15,Boonville,2,boonville
1990,15,Borden,1,borden
1991,15,Brazil,1,brazil
1992,15,Bremen,1,bremen
1993,15,Bristol,3,bristol
1994,15,Brook,1,brook
1995,15,Brookville,1,brookville
1996,15,Brownsburg,4,brownsburg
1997,15,Brownstown,1,brownstown
1998,15,"Cambridge City",1,cambridgecity
1999,15,Camby,2,camby
2000,15,Carmel,7,carmel
2001,15,"Cedar Lake",4,cedarlake
2002,15,Chesterton,4,chesterton
2003,15,Churubusco,1,churubusco
2004,15,Cicero,1,cicero
2005,15,Clarksville,1,clarksville
2006,15,Clayton,1,clayton
2007,15,Clinton,2,clinton
2008,15,Cloverdale,1,cloverdale
2009,15,"Columbia City",2,columbiacity
2010,15,Columbus,7,columbus
2011,15,Connersville,1,connersville
2012,15,Cory,1,cory
2013,15,Corydon,1,corydon
2014,15,Covington,1,covington
2015,15,Crawfordsville,3,crawfordsville
2016,15,"Crown Point",6,crownpoint
2017,15,Culver,2,culver
2018,15,Danville,2,danville
2019,15,Decatur,1,decatur
2020,15,Delphi,1,delphi
2021,15,DeMotte,1,demotte
2022,15,"East Chicago",1,eastchicago
2023,15,Eaton,1,eaton
2024,15,Elkhart,3,elkhart
2025,15,Elwood,1,elwood
2026,15,Evansville,12,evansville
2027,15,Farmland,1,farmland
2028,15,Fishers,6,fishers
2029,15,Flora,1,flora
2030,15,"Floyds Knobs",1,floydsknobs
2031,15,"Fort Wayne",20,fortwayne
2032,15,Fowler,1,fowler
2033,15,Frankfort,1,frankfort
2034,15,Franklin,5,franklin
2035,15,Fremont,2,fremont
2036,15,"French Lick",2,frenchlick
2037,15,Garrett,1,garrett
2038,15,Gary,2,gary
2039,15,Geneva,1,geneva
2040,15,Goshen,2,goshen
2041,15,Gosport,1,gosport
2042,15,Granger,3,granger
2043,15,Greencastle,2,greencastle
2044,15,Greenfield,3,greenfield
2045,15,Greensburg,5,greensburg
2046,15,Greenwood,4,greenwood
2047,15,Griffith,1,griffith
2048,15,"Grissom AFB",1,grissomafb
2049,15,Hagerstown,1,hagerstown
2050,15,Hamilton,1,hamilton
2051,15,Hamlet,1,hamlet
2052,15,Hammond,1,hammond
2053,15,"Hartford City",2,hartfordcity
2054,15,Highland,1,highland
2055,15,Hillsboro,1,hillsboro
2056,15,Hobart,5,hobart
2057,15,Hope,1,hope
2058,15,Howe,1,howe
2059,15,Huntingburg,1,huntingburg
2060,15,Huntington,4,huntington
2061,15,Indianapolis,30,indianapolis
2062,15,Jamestown,1,jamestown
2063,15,Jasper,4,jasper
2064,15,Jeffersonville,2,jeffersonville
2065,15,Kendallville,3,kendallville
2066,15,Knightstown,1,knightstown
2067,15,Knox,1,knox
2068,15,Kokomo,9,kokomo
2069,15,Lafayette,3,lafayette
2070,15,LaGrange,1,lagrange
2071,15,"Lake Village",1,lakevillage
2072,15,Lapel,1,lapel
2073,15,"La Porte",3,laporte
2074,15,Lawrenceburg,2,lawrenceburg
2075,15,Lebanon,5,lebanon
2076,15,Leesburg,2,leesburg
2077,15,Leo,1,leo
2078,15,Lewisville,1,lewisville
2079,15,Liberty,1,liberty
2080,15,Linton,2,linton
2081,15,Logansport,4,logansport
2082,15,Loogootee,2,loogootee
2083,15,Madison,3,madison
2084,15,Marion,7,marion
2085,15,Martinsville,2,martinsville
2086,15,Merrillville,3,merrillville
2087,15,"Michigan City",4,michigancity
2088,15,Middlebury,2,middlebury
2089,15,Middletown,2,middletown
2090,15,Milan,1,milan
2091,15,Milford,1,milford
2092,15,Millersburg,1,millersburg
2093,15,Mishawaka,1,mishawaka
2094,15,Mitchell,1,mitchell
2095,15,Montgomery,1,montgomery
2096,15,Monticello,4,monticello
2097,15,Mooresville,1,mooresville
2098,15,"Mount Vernon",2,mountvernon
2099,15,Muncie,5,muncie
2100,15,Nappanee,1,nappanee
2101,15,Nashville,2,nashville
2103,15,Newburgh,2,newburgh
2104,15,"New Carlisle",1,newcarlisle
2105,15,"New Castle",1,newcastle
2106,15,"New Haven",1,newhaven
2107,15,"New Palestine",1,newpalestine
2108,15,"New Paris",1,newparis
2109,15,"New Salisbury",1,newsalisbury
2110,15,Noblesville,6,noblesville
2111,15,"North Manchester",1,northmanchester
2112,15,"North Vernon",2,northvernon
2113,15,"Notre Dame",1,notredame
2114,15,"Oakland City",1,oaklandcity
2115,15,Orleans,1,orleans
2116,15,Oxford,1,oxford
2117,15,Paoli,1,paoli
2118,15,Pendleton,1,pendleton
2119,15,Peru,3,peru
2120,15,Petersburg,1,petersburg
2121,15,Pittsboro,1,pittsboro
2122,15,Plainfield,1,plainfield
2123,15,Plymouth,5,plymouth
2124,15,Portland,1,portland
2125,15,Princeton,1,princeton
2126,15,Rensselaer,1,rensselaer
2127,15,Richmond,4,richmond
2128,15,"Rising Sun",1,risingsun
2129,15,Roann,1,roann
2130,15,Rochester,2,rochester
2131,15,Rockport,1,rockport
2132,15,Rockville,2,rockville
2133,15,"Rolling Prairie",1,rollingprairie
2134,15,"Rome City",1,romecity
2135,15,Rossville,1,rossville
2136,15,Rushville,1,rushville
2137,15,"Saint John",4,saintjohn
2138,15,Salem,1,salem
2139,15,"Santa Claus",1,santaclaus
2140,15,Schererville,5,schererville
2141,15,Scottsburg,1,scottsburg
2142,15,Sellersburg,3,sellersburg
2143,15,Selma,1,selma
2144,15,Seymour,4,seymour
2145,15,Shelbyville,1,shelbyville
2146,15,"South Bend",8,southbend
2147,15,Speed,1,speed
2148,15,Spencer,1,spencer
2149,15,"Star City",1,starcity
2150,15,Sullivan,1,sullivan
2151,15,Sunman,1,sunman
2152,15,Syracuse,3,syracuse
2153,15,"Tell City",1,tellcity
2154,15,"Terre Haute",4,terrehaute
2155,15,Tipton,1,tipton
2156,15,Trafalgar,2,trafalgar
2157,15,Valparaiso,5,valparaiso
2158,15,Vincennes,2,vincennes
2159,15,Wabash,1,wabash
2160,15,Walkerton,1,walkerton
2161,15,Warsaw,3,warsaw
2162,15,Washington,1,washington
2163,15,Waveland,1,waveland
2164,15,Westfield,1,westfield
2165,15,"West Harrison",1,westharrison
2166,15,"West Lafayette",6,westlafayette
2167,15,Winamac,1,winamac
2168,15,Winchester,1,winchester
2169,15,Woodburn,1,woodburn
2170,15,Yorktown,1,yorktown
2171,15,Zionsville,3,zionsville
2172,16,Ackley,2,ackley
2173,16,Ackworth,1,ackworth
2174,16,Adel,2,adel
2175,16,Afton,1,afton
2176,16,Akron,1,akron
2177,16,Albia,1,albia
2178,16,Algona,2,algona
2179,16,Alta,2,alta
2180,16,Alton,1,alton
2181,16,Altoona,1,altoona
2182,16,Amana,1,amana
2183,16,Ames,4,ames
2184,16,Anamosa,2,anamosa
2185,16,Anita,1,anita
2186,16,Ankeny,2,ankeny
2187,16,Anthon,1,anthon
2188,16,Aplington,1,aplington
2189,16,Armstrong,1,armstrong
2190,16,"Arnolds Park",1,arnoldspark
2191,16,Atlantic,2,atlantic
2192,16,Audubon,1,audubon
2193,16,Aurelia,1,aurelia
2194,16,Avoca,1,avoca
2195,16,Bancroft,1,bancroft
2196,16,Bedford,1,bedford
2197,16,"Belle Plaine",1,belleplaine
2198,16,Bellevue,1,bellevue
2199,16,Belmond,1,belmond
2200,16,Bettendorf,3,bettendorf
2201,16,Bloomfield,1,bloomfield
2202,16,Boone,1,boone
2203,16,Breda,1,breda
2204,16,Britt,1,britt
2205,16,Brooklyn,1,brooklyn
2206,16,Brunsville,1,brunsville
2207,16,"Buffalo Center",1,buffalocenter
2208,16,Burlington,2,burlington
2209,16,Calamus,1,calamus
2210,16,Calmar,1,calmar
2211,16,Carroll,2,carroll
2212,16,"Carter Lake",1,carterlake
2213,16,Cascade,1,cascade
2214,16,"Cedar Falls",4,cedarfalls
2215,16,"Cedar Rapids",7,cedarrapids
2216,16,"Center Point",1,centerpoint
2217,16,Centerville,1,centerville
2218,16,"Central City",1,centralcity
2219,16,Chariton,1,chariton
2220,16,"Charles City",2,charlescity
2221,16,Cherokee,1,cherokee
2222,16,Clarinda,1,clarinda
2223,16,Clarion,1,clarion
2224,16,Clarksville,1,clarksville
2225,16,"Clear Lake",2,clearlake
2226,16,Clermont,1,clermont
2227,16,Clinton,4,clinton
2228,16,Colesburg,1,colesburg
2229,16,Colfax,1,colfax
2230,16,Colo,1,colo
2231,16,"Columbus Junction",1,columbusjunction
2232,16,Conrad,1,conrad
2233,16,"Coon Rapids",1,coonrapids
2234,16,Coralville,1,coralville
2235,16,Corning,1,corning
2236,16,Correctionville,1,correctionville
2237,16,"Council Bluffs",5,councilbluffs
2238,16,Cresco,1,cresco
2239,16,Creston,1,creston
2240,16,Davenport,4,davenport
2241,16,Dayton,1,dayton
2242,16,Decorah,2,decorah
2243,16,Denison,1,denison
2244,16,Denver,1,denver
2245,16,"Des Moines",8,desmoines
2246,16,DeWitt,1,dewitt
2247,16,Donnellson,1,donnellson
2248,16,Dows,1,dows
2249,16,Dubuque,3,dubuque
2250,16,Dunlap,1,dunlap
2251,16,Durant,1,durant
2252,16,Dyersville,2,dyersville
2253,16,Dysart,1,dysart
2254,16,"Eagle Grove",1,eaglegrove
2255,16,Edgewood,1,edgewood
2256,16,Eldora,1,eldora
2257,16,Eldridge,1,eldridge
2258,16,Elkader,1,elkader
2259,16,Ellston,1,ellston
2260,16,Elma,1,elma
2261,16,Emmetsburg,1,emmetsburg
2262,16,Essex,1,essex
2263,16,Estherville,2,estherville
2264,16,Exira,1,exira
2265,16,Fairfield,2,fairfield
2266,16,Fayette,1,fayette
2267,16,Fonda,1,fonda
2268,16,"Forest City",1,forestcity
2269,16,"Fort Dodge",4,fortdodge
2270,16,"Fort Madison",2,fortmadison
2271,16,Fredericksburg,1,fredericksburg
2272,16,Garner,1,garner
2273,16,George,1,george
2274,16,Glenwood,1,glenwood
2275,16,Goldfield,1,goldfield
2276,16,Gowrie,1,gowrie
2277,16,Graettinger,1,graettinger
2278,16,"Grand Junction",1,grandjunction
2279,16,Granger,2,granger
2280,16,Greene,1,greene
2281,16,Grimes,1,grimes
2282,16,Grinnell,2,grinnell
2283,16,Griswold,1,griswold
2284,16,"Grundy Center",1,grundycenter
2285,16,"Guthrie Center",1,guthriecenter
2286,16,Guttenberg,1,guttenberg
2287,16,Hampton,1,hampton
2288,16,Harlan,2,harlan
2289,16,Hartley,1,hartley
2290,16,Hawarden,1,hawarden
2291,16,Holstein,1,holstein
2292,16,Hubbard,1,hubbard
2293,16,Humboldt,2,humboldt
2294,16,Huxley,1,huxley
2295,16,"Ida Grove",1,idagrove
2296,16,Independence,1,independence
2297,16,Indianola,1,indianola
2298,16,Ionia,1,ionia
2299,16,"Iowa City",5,iowacity
2300,16,"Iowa Falls",2,iowafalls
2301,16,"Jackson Junction",1,jacksonjunction
2302,16,Jefferson,2,jefferson
2303,16,Jesup,1,jesup
2304,16,Jewell,1,jewell
2305,16,Johnston,1,johnston
2306,16,Kalona,1,kalona
2307,16,Keokuk,2,keokuk
2308,16,Keosauqua,1,keosauqua
2309,16,Keota,1,keota
2310,16,Kingsley,1,kingsley
2311,16,Klemme,1,klemme
2312,16,Knoxville,1,knoxville
2313,16,"Lake City",1,lakecity
2314,16,"Lake Mills",1,lakemills
2315,16,"Lake Okoboji",1,lakeokoboji
2316,16,"Lake Park",1,lakepark
2317,16,Lamoni,1,lamoni
2318,16,"La Porte City",1,laportecity
2319,16,Larchwood,1,larchwood
2320,16,Latimer,1,latimer
2321,16,Laurens,1,laurens
2322,16,"Le Claire",1,leclaire
2323,16,"Le Mars",1,lemars
2324,16,Leon,1,leon
2325,16,Livermore,1,livermore
2326,16,Logan,1,logan
2327,16,"Long Grove",1,longgrove
2328,16,Lowden,1,lowden
2329,16,Luana,1,luana
2330,16,Mallard,1,mallard
2331,16,Manchester,1,manchester
2332,16,Manly,1,manly
2333,16,Manning,1,manning
2334,16,Manson,1,manson
2335,16,Mapleton,1,mapleton
2336,16,Maquoketa,1,maquoketa
2337,16,Marcus,1,marcus
2338,16,Marengo,1,marengo
2339,16,Marion,3,marion
2340,16,Marshalltown,2,marshalltown
2341,16,"Mason City",3,masoncity
2342,16,Menlo,1,menlo
2343,16,Milford,1,milford
2344,16,Monroe,1,monroe
2345,16,Monticello,1,monticello
2346,16,"Mount Ayr",1,mountayr
2347,16,"Mount Pleasant",1,mountpleasant
2348,16,"Mount Vernon",1,mountvernon
2349,16,Moville,1,moville
2350,16,Muscatine,2,muscatine
2351,16,Nashua,1,nashua
2352,16,Neola,1,neola
2353,16,Nevada,2,nevada
2354,16,Newell,1,newell
2355,16,"New Hampton",1,newhampton
2356,16,"New London",1,newlondon
2357,16,"New Sharon",1,newsharon
2358,16,Newton,2,newton
2359,16,"North English",1,northenglish
2360,16,"North Liberty",1,northliberty
2361,16,Northwood,1,northwood
2362,16,Norwalk,1,norwalk
2363,16,Oakland,1,oakland
2364,16,Oelwein,2,oelwein
2365,16,Ogden,1,ogden
2366,16,Okoboji,1,okoboji
